time,package_id,task_id,status,x,y
904,42,42,delivered,49.0,11.0
904,43,43,directly_delivered,41.0,49.0
904,44,44,directly_delivered,22.0,22.0
904,45,45,delivered,42.0,7.0
904,46,46,delivered,60.0,12.0
904,47,47,directly_delivered,46.0,13.0
905,0,0,delivered,25.0,24.0
905,1,1,directly_delivered,16.0,22.0
905,2,2,directly_delivered,20.0,40.0
905,3,3,directly_delivered,18.0,24.0
905,4,4,directly_delivered,37.0,31.0
905,5,5,directly_delivered,2.0,60.0
905,6,6,directly_delivered,57.0,48.0
905,7,7,directly_delivered,15.0,19.0
905,8,8,directly_delivered,30.0,60.0
905,9,9,delivered,41.0,37.0
905,10,10,directly_delivered,27.0,43.0
905,11,11,directly_delivered,5.0,5.0
905,12,12,delivered,31.0,52.0
905,13,13,directly_delivered,28.0,18.0
905,14,14,directly_delivered,21.0,24.0
905,15,15,directly_delivered,35.0,40.0
905,16,16,directly_delivered,40.0,60.0
905,17,17,directly_delivered,6.0,38.0
905,18,18,delivered,57.0,68.0
905,19,19,directly_delivered,49.0,73.0
905,20,20,delivered,14.0,37.0
905,21,21,delivered,24.0,12.0
905,22,22,delivered,19.0,21.0
905,23,23,delivered,11.0,14.0
905,24,24,directly_delivered,55.0,5.0
905,25,25,directly_delivered,56.0,37.0
905,26,26,delivered,31.0,67.0
905,27,27,delivered,20.0,50.0
905,28,28,delivered,20.0,26.0
905,29,29,delivered,8.0,56.0
905,30,30,directly_delivered,2.0,48.0
905,31,31,delivered,30.0,5.0
905,32,32,directly_delivered,5.0,30.0
905,33,33,directly_delivered,49.0,58.0
905,34,34,delivered,24.0,58.0
905,35,35,directly_delivered,57.0,29.0
905,36,36,directly_delivered,26.0,52.0
905,37,37,directly_delivered,25.0,21.0
905,38,38,delivered,37.0,47.0
905,39,39,delivered,55.0,54.0
905,40,40,directly_delivered,49.0,42.0
905,41,41,directly_delivered,55.0,20.0
905,42,42,delivered,49.0,11.0
905,43,43,directly_delivered,41.0,49.0
905,44,44,directly_delivered,22.0,22.0
905,45,45,delivered,42.0,7.0
905,46,46,delivered,60.0,12.0
905,47,47,directly_delivered,46.0,13.0
906,0,0,delivered,25.0,24.0
906,1,1,directly_delivered,16.0,22.0
906,2,2,directly_delivered,20.0,40.0
906,3,3,directly_delivered,18.0,24.0
906,4,4,directly_delivered,37.0,31.0
906,5,5,directly_delivered,2.0,60.0
906,6,6,directly_delivered,57.0,48.0
906,7,7,directly_delivered,15.0,19.0
906,8,8,directly_delivered,30.0,60.0
906,9,9,delivered,41.0,37.0
906,10,10,directly_delivered,27.0,43.0
906,11,11,directly_delivered,5.0,5.0
906,12,12,delivered,31.0,52.0
906,13,13,directly_delivered,28.0,18.0
906,14,14,directly_delivered,21.0,24.0
906,15,15,directly_delivered,35.0,40.0
906,16,16,directly_delivered,40.0,60.0
906,17,17,directly_delivered,6.0,38.0
906,18,18,delivered,57.0,68.0
906,19,19,directly_delivered,49.0,73.0
906,20,20,delivered,14.0,37.0
906,21,21,delivered,24.0,12.0
906,22,22,delivered,19.0,21.0
906,23,23,delivered,11.0,14.0
906,24,24,directly_delivered,55.0,5.0
906,25,25,directly_delivered,56.0,37.0
906,26,26,delivered,31.0,67.0
906,27,27,delivered,20.0,50.0
906,28,28,delivered,20.0,26.0
906,29,29,delivered,8.0,56.0
906,30,30,directly_delivered,2.0,48.0
906,31,31,delivered,30.0,5.0
906,32,32,directly_delivered,5.0,30.0
906,33,33,directly_delivered,49.0,58.0
906,34,34,delivered,24.0,58.0
906,35,35,directly_delivered,57.0,29.0
906,36,36,directly_delivered,26.0,52.0
906,37,37,directly_delivered,25.0,21.0
906,38,38,delivered,37.0,47.0
906,39,39,delivered,55.0,54.0
906,40,40,directly_delivered,49.0,42.0
906,41,41,directly_delivered,55.0,20.0
906,42,42,delivered,49.0,11.0
906,43,43,directly_delivered,41.0,49.0
906,44,44,directly_delivered,22.0,22.0
906,45,45,delivered,42.0,7.0
906,46,46,delivered,60.0,12.0
906,47,47,directly_delivered,46.0,13.0
907,0,0,delivered,25.0,24.0
907,1,1,directly_delivered,16.0,22.0
907,2,2,directly_delivered,20.0,40.0
907,3,3,directly_delivered,18.0,24.0
907,4,4,directly_delivered,37.0,31.0
907,5,5,directly_delivered,2.0,60.0
907,6,6,directly_delivered,57.0,48.0
907,7,7,directly_delivered,15.0,19.0
907,8,8,directly_delivered,30.0,60.0
907,9,9,delivered,41.0,37.0
907,10,10,directly_delivered,27.0,43.0
907,11,11,directly_delivered,5.0,5.0
907,12,12,delivered,31.0,52.0
907,13,13,directly_delivered,28.0,18.0
907,14,14,directly_delivered,21.0,24.0
907,15,15,directly_delivered,35.0,40.0
907,16,16,directly_delivered,40.0,60.0
907,17,17,directly_delivered,6.0,38.0
907,18,18,delivered,57.0,68.0
907,19,19,directly_delivered,49.0,73.0
907,20,20,delivered,14.0,37.0
907,21,21,delivered,24.0,12.0
907,22,22,delivered,19.0,21.0
907,23,23,delivered,11.0,14.0
907,24,24,directly_delivered,55.0,5.0
907,25,25,directly_delivered,56.0,37.0
907,26,26,delivered,31.0,67.0
907,27,27,delivered,20.0,50.0
907,28,28,delivered,20.0,26.0
907,29,29,delivered,8.0,56.0
907,30,30,directly_delivered,2.0,48.0
907,31,31,delivered,30.0,5.0
907,32,32,directly_delivered,5.0,30.0
907,33,33,directly_delivered,49.0,58.0
907,34,34,delivered,24.0,58.0
907,35,35,directly_delivered,57.0,29.0
907,36,36,directly_delivered,26.0,52.0
907,37,37,directly_delivered,25.0,21.0
907,38,38,delivered,37.0,47.0
907,39,39,delivered,55.0,54.0
907,40,40,directly_delivered,49.0,42.0
907,41,41,directly_delivered,55.0,20.0
907,42,42,delivered,49.0,11.0
907,43,43,directly_delivered,41.0,49.0
907,44,44,directly_delivered,22.0,22.0
907,45,45,delivered,42.0,7.0
907,46,46,delivered,60.0,12.0
907,47,47,directly_delivered,46.0,13.0
908,0,0,delivered,25.0,24.0
908,1,1,directly_delivered,16.0,22.0
908,2,2,directly_delivered,20.0,40.0
908,3,3,directly_delivered,18.0,24.0
908,4,4,directly_delivered,37.0,31.0
908,5,5,directly_delivered,2.0,60.0
908,6,6,directly_delivered,57.0,48.0
908,7,7,directly_delivered,15.0,19.0
908,8,8,directly_delivered,30.0,60.0
908,9,9,delivered,41.0,37.0
908,10,10,directly_delivered,27.0,43.0
908,11,11,directly_delivered,5.0,5.0
908,12,12,delivered,31.0,52.0
908,13,13,directly_delivered,28.0,18.0
908,14,14,directly_delivered,21.0,24.0
908,15,15,directly_delivered,35.0,40.0
908,16,16,directly_delivered,40.0,60.0
908,17,17,directly_delivered,6.0,38.0
908,18,18,delivered,57.0,68.0
908,19,19,directly_delivered,49.0,73.0
908,20,20,delivered,14.0,37.0
908,21,21,delivered,24.0,12.0
908,22,22,delivered,19.0,21.0
908,23,23,delivered,11.0,14.0
908,24,24,directly_delivered,55.0,5.0
908,25,25,directly_delivered,56.0,37.0
908,26,26,delivered,31.0,67.0
908,27,27,delivered,20.0,50.0
908,28,28,delivered,20.0,26.0
908,29,29,delivered,8.0,56.0
908,30,30,directly_delivered,2.0,48.0
908,31,31,delivered,30.0,5.0
908,32,32,directly_delivered,5.0,30.0
908,33,33,directly_delivered,49.0,58.0
908,34,34,delivered,24.0,58.0
908,35,35,directly_delivered,57.0,29.0
908,36,36,directly_delivered,26.0,52.0
908,37,37,directly_delivered,25.0,21.0
908,38,38,delivered,37.0,47.0
908,39,39,delivered,55.0,54.0
908,40,40,directly_delivered,49.0,42.0
908,41,41,directly_delivered,55.0,20.0
908,42,42,delivered,49.0,11.0
908,43,43,directly_delivered,41.0,49.0
908,44,44,directly_delivered,22.0,22.0
908,45,45,delivered,42.0,7.0
908,46,46,delivered,60.0,12.0
908,47,47,directly_delivered,46.0,13.0
909,0,0,delivered,25.0,24.0
909,1,1,directly_delivered,16.0,22.0
909,2,2,directly_delivered,20.0,40.0
909,3,3,directly_delivered,18.0,24.0
909,4,4,directly_delivered,37.0,31.0
909,5,5,directly_delivered,2.0,60.0
909,6,6,directly_delivered,57.0,48.0
909,7,7,directly_delivered,15.0,19.0
909,8,8,directly_delivered,30.0,60.0
909,9,9,delivered,41.0,37.0
909,10,10,directly_delivered,27.0,43.0
909,11,11,directly_delivered,5.0,5.0
909,12,12,delivered,31.0,52.0
909,13,13,directly_delivered,28.0,18.0
909,14,14,directly_delivered,21.0,24.0
909,15,15,directly_delivered,35.0,40.0
909,16,16,directly_delivered,40.0,60.0
909,17,17,directly_delivered,6.0,38.0
909,18,18,delivered,57.0,68.0
909,19,19,directly_delivered,49.0,73.0
909,20,20,delivered,14.0,37.0
909,21,21,delivered,24.0,12.0
909,22,22,delivered,19.0,21.0
909,23,23,delivered,11.0,14.0
909,24,24,directly_delivered,55.0,5.0
909,25,25,directly_delivered,56.0,37.0
909,26,26,delivered,31.0,67.0
909,27,27,delivered,20.0,50.0
909,28,28,delivered,20.0,26.0
909,29,29,delivered,8.0,56.0
909,30,30,directly_delivered,2.0,48.0
909,31,31,delivered,30.0,5.0
909,32,32,directly_delivered,5.0,30.0
909,33,33,directly_delivered,49.0,58.0
909,34,34,delivered,24.0,58.0
909,35,35,directly_delivered,57.0,29.0
909,36,36,directly_delivered,26.0,52.0
909,37,37,directly_delivered,25.0,21.0
909,38,38,delivered,37.0,47.0
909,39,39,delivered,55.0,54.0
909,40,40,directly_delivered,49.0,42.0
909,41,41,directly_delivered,55.0,20.0
909,42,42,delivered,49.0,11.0
909,43,43,directly_delivered,41.0,49.0
909,44,44,directly_delivered,22.0,22.0
909,45,45,delivered,42.0,7.0
909,46,46,delivered,60.0,12.0
909,47,47,directly_delivered,46.0,13.0
910,0,0,delivered,25.0,24.0
910,1,1,directly_delivered,16.0,22.0
910,2,2,directly_delivered,20.0,40.0
910,3,3,directly_delivered,18.0,24.0
910,4,4,directly_delivered,37.0,31.0
910,5,5,directly_delivered,2.0,60.0
910,6,6,directly_delivered,57.0,48.0
910,7,7,directly_delivered,15.0,19.0
910,8,8,directly_delivered,30.0,60.0
910,9,9,delivered,41.0,37.0
910,10,10,directly_delivered,27.0,43.0
910,11,11,directly_delivered,5.0,5.0
910,12,12,delivered,31.0,52.0
910,13,13,directly_delivered,28.0,18.0
910,14,14,directly_delivered,21.0,24.0
910,15,15,directly_delivered,35.0,40.0
910,16,16,directly_delivered,40.0,60.0
910,17,17,directly_delivered,6.0,38.0
910,18,18,delivered,57.0,68.0
910,19,19,directly_delivered,49.0,73.0
910,20,20,delivered,14.0,37.0
910,21,21,delivered,24.0,12.0
910,22,22,delivered,19.0,21.0
910,23,23,delivered,11.0,14.0
910,24,24,directly_delivered,55.0,5.0
910,25,25,directly_delivered,56.0,37.0
910,26,26,delivered,31.0,67.0
910,27,27,delivered,20.0,50.0
910,28,28,delivered,20.0,26.0
910,29,29,delivered,8.0,56.0
910,30,30,directly_delivered,2.0,48.0
910,31,31,delivered,30.0,5.0
910,32,32,directly_delivered,5.0,30.0
910,33,33,directly_delivered,49.0,58.0
910,34,34,delivered,24.0,58.0
910,35,35,directly_delivered,57.0,29.0
910,36,36,directly_delivered,26.0,52.0
910,37,37,directly_delivered,25.0,21.0
910,38,38,delivered,37.0,47.0
910,39,39,delivered,55.0,54.0
910,40,40,directly_delivered,49.0,42.0
910,41,41,directly_delivered,55.0,20.0
910,42,42,delivered,49.0,11.0
910,43,43,directly_delivered,41.0,49.0
910,44,44,directly_delivered,22.0,22.0
910,45,45,delivered,42.0,7.0
910,46,46,delivered,60.0,12.0
910,47,47,directly_delivered,46.0,13.0
911,0,0,delivered,25.0,24.0
911,1,1,directly_delivered,16.0,22.0
911,2,2,directly_delivered,20.0,40.0
911,3,3,directly_delivered,18.0,24.0
911,4,4,directly_delivered,37.0,31.0
911,5,5,directly_delivered,2.0,60.0
911,6,6,directly_delivered,57.0,48.0
911,7,7,directly_delivered,15.0,19.0
911,8,8,directly_delivered,30.0,60.0
911,9,9,delivered,41.0,37.0
911,10,10,directly_delivered,27.0,43.0
911,11,11,directly_delivered,5.0,5.0
911,12,12,delivered,31.0,52.0
911,13,13,directly_delivered,28.0,18.0
911,14,14,directly_delivered,21.0,24.0
911,15,15,directly_delivered,35.0,40.0
911,16,16,directly_delivered,40.0,60.0
911,17,17,directly_delivered,6.0,38.0
911,18,18,delivered,57.0,68.0
911,19,19,directly_delivered,49.0,73.0
911,20,20,delivered,14.0,37.0
911,21,21,delivered,24.0,12.0
911,22,22,delivered,19.0,21.0
911,23,23,delivered,11.0,14.0
911,24,24,directly_delivered,55.0,5.0
911,25,25,directly_delivered,56.0,37.0
911,26,26,delivered,31.0,67.0
911,27,27,delivered,20.0,50.0
911,28,28,delivered,20.0,26.0
911,29,29,delivered,8.0,56.0
911,30,30,directly_delivered,2.0,48.0
911,31,31,delivered,30.0,5.0
911,32,32,directly_delivered,5.0,30.0
911,33,33,directly_delivered,49.0,58.0
911,34,34,delivered,24.0,58.0
911,35,35,directly_delivered,57.0,29.0
911,36,36,directly_delivered,26.0,52.0
911,37,37,directly_delivered,25.0,21.0
911,38,38,delivered,37.0,47.0
911,39,39,delivered,55.0,54.0
911,40,40,directly_delivered,49.0,42.0
911,41,41,directly_delivered,55.0,20.0
911,42,42,delivered,49.0,11.0
911,43,43,directly_delivered,41.0,49.0
911,44,44,directly_delivered,22.0,22.0
911,45,45,delivered,42.0,7.0
911,46,46,delivered,60.0,12.0
911,47,47,directly_delivered,46.0,13.0
912,0,0,delivered,25.0,24.0
912,1,1,directly_delivered,16.0,22.0
912,2,2,directly_delivered,20.0,40.0
912,3,3,directly_delivered,18.0,24.0
912,4,4,directly_delivered,37.0,31.0
912,5,5,directly_delivered,2.0,60.0
912,6,6,directly_delivered,57.0,48.0
912,7,7,directly_delivered,15.0,19.0
912,8,8,directly_delivered,30.0,60.0
912,9,9,delivered,41.0,37.0
912,10,10,directly_delivered,27.0,43.0
912,11,11,directly_delivered,5.0,5.0
912,12,12,delivered,31.0,52.0
912,13,13,directly_delivered,28.0,18.0
912,14,14,directly_delivered,21.0,24.0
912,15,15,directly_delivered,35.0,40.0
912,16,16,directly_delivered,40.0,60.0
912,17,17,directly_delivered,6.0,38.0
912,18,18,delivered,57.0,68.0
912,19,19,directly_delivered,49.0,73.0
912,20,20,delivered,14.0,37.0
912,21,21,delivered,24.0,12.0
912,22,22,delivered,19.0,21.0
912,23,23,delivered,11.0,14.0
912,24,24,directly_delivered,55.0,5.0
912,25,25,directly_delivered,56.0,37.0
912,26,26,delivered,31.0,67.0
912,27,27,delivered,20.0,50.0
912,28,28,delivered,20.0,26.0
912,29,29,delivered,8.0,56.0
912,30,30,directly_delivered,2.0,48.0
912,31,31,delivered,30.0,5.0
912,32,32,directly_delivered,5.0,30.0
912,33,33,directly_delivered,49.0,58.0
912,34,34,delivered,24.0,58.0
912,35,35,directly_delivered,57.0,29.0
912,36,36,directly_delivered,26.0,52.0
912,37,37,directly_delivered,25.0,21.0
912,38,38,delivered,37.0,47.0
912,39,39,delivered,55.0,54.0
912,40,40,directly_delivered,49.0,42.0
912,41,41,directly_delivered,55.0,20.0
912,42,42,delivered,49.0,11.0
912,43,43,directly_delivered,41.0,49.0
912,44,44,directly_delivered,22.0,22.0
912,45,45,delivered,42.0,7.0
912,46,46,delivered,60.0,12.0
912,47,47,directly_delivered,46.0,13.0
913,0,0,delivered,25.0,24.0
913,1,1,directly_delivered,16.0,22.0
913,2,2,directly_delivered,20.0,40.0
913,3,3,directly_delivered,18.0,24.0
913,4,4,directly_delivered,37.0,31.0
913,5,5,directly_delivered,2.0,60.0
913,6,6,directly_delivered,57.0,48.0
913,7,7,directly_delivered,15.0,19.0
913,8,8,directly_delivered,30.0,60.0
913,9,9,delivered,41.0,37.0
913,10,10,directly_delivered,27.0,43.0
913,11,11,directly_delivered,5.0,5.0
913,12,12,delivered,31.0,52.0
913,13,13,directly_delivered,28.0,18.0
913,14,14,directly_delivered,21.0,24.0
913,15,15,directly_delivered,35.0,40.0
913,16,16,directly_delivered,40.0,60.0
913,17,17,directly_delivered,6.0,38.0
913,18,18,delivered,57.0,68.0
913,19,19,directly_delivered,49.0,73.0
913,20,20,delivered,14.0,37.0
913,21,21,delivered,24.0,12.0
913,22,22,delivered,19.0,21.0
913,23,23,delivered,11.0,14.0
913,24,24,directly_delivered,55.0,5.0
913,25,25,directly_delivered,56.0,37.0
913,26,26,delivered,31.0,67.0
913,27,27,delivered,20.0,50.0
913,28,28,delivered,20.0,26.0
913,29,29,delivered,8.0,56.0
913,30,30,directly_delivered,2.0,48.0
913,31,31,delivered,30.0,5.0
913,32,32,directly_delivered,5.0,30.0
913,33,33,directly_delivered,49.0,58.0
913,34,34,delivered,24.0,58.0
913,35,35,directly_delivered,57.0,29.0
913,36,36,directly_delivered,26.0,52.0
913,37,37,directly_delivered,25.0,21.0
913,38,38,delivered,37.0,47.0
913,39,39,delivered,55.0,54.0
913,40,40,directly_delivered,49.0,42.0
913,41,41,directly_delivered,55.0,20.0
913,42,42,delivered,49.0,11.0
913,43,43,directly_delivered,41.0,49.0
913,44,44,directly_delivered,22.0,22.0
913,45,45,delivered,42.0,7.0
913,46,46,delivered,60.0,12.0
913,47,47,directly_delivered,46.0,13.0
914,0,0,delivered,25.0,24.0
914,1,1,directly_delivered,16.0,22.0
914,2,2,directly_delivered,20.0,40.0
914,3,3,directly_delivered,18.0,24.0
914,4,4,directly_delivered,37.0,31.0
914,5,5,directly_delivered,2.0,60.0
914,6,6,directly_delivered,57.0,48.0
914,7,7,directly_delivered,15.0,19.0
914,8,8,directly_delivered,30.0,60.0
914,9,9,delivered,41.0,37.0
914,10,10,directly_delivered,27.0,43.0
914,11,11,directly_delivered,5.0,5.0
914,12,12,delivered,31.0,52.0
914,13,13,directly_delivered,28.0,18.0
914,14,14,directly_delivered,21.0,24.0
914,15,15,directly_delivered,35.0,40.0
914,16,16,directly_delivered,40.0,60.0
914,17,17,directly_delivered,6.0,38.0
914,18,18,delivered,57.0,68.0
914,19,19,directly_delivered,49.0,73.0
914,20,20,delivered,14.0,37.0
914,21,21,delivered,24.0,12.0
914,22,22,delivered,19.0,21.0
914,23,23,delivered,11.0,14.0
914,24,24,directly_delivered,55.0,5.0
914,25,25,directly_delivered,56.0,37.0
914,26,26,delivered,31.0,67.0
914,27,27,delivered,20.0,50.0
914,28,28,delivered,20.0,26.0
914,29,29,delivered,8.0,56.0
914,30,30,directly_delivered,2.0,48.0
914,31,31,delivered,30.0,5.0
914,32,32,directly_delivered,5.0,30.0
914,33,33,directly_delivered,49.0,58.0
914,34,34,delivered,24.0,58.0
914,35,35,directly_delivered,57.0,29.0
914,36,36,directly_delivered,26.0,52.0
914,37,37,directly_delivered,25.0,21.0
914,38,38,delivered,37.0,47.0
914,39,39,delivered,55.0,54.0
914,40,40,directly_delivered,49.0,42.0
914,41,41,directly_delivered,55.0,20.0
914,42,42,delivered,49.0,11.0
914,43,43,directly_delivered,41.0,49.0
914,44,44,directly_delivered,22.0,22.0
914,45,45,delivered,42.0,7.0
914,46,46,delivered,60.0,12.0
914,47,47,directly_delivered,46.0,13.0
915,0,0,delivered,25.0,24.0
915,1,1,directly_delivered,16.0,22.0
915,2,2,directly_delivered,20.0,40.0
915,3,3,directly_delivered,18.0,24.0
915,4,4,directly_delivered,37.0,31.0
915,5,5,directly_delivered,2.0,60.0
915,6,6,directly_delivered,57.0,48.0
915,7,7,directly_delivered,15.0,19.0
915,8,8,directly_delivered,30.0,60.0
915,9,9,delivered,41.0,37.0
915,10,10,directly_delivered,27.0,43.0
915,11,11,directly_delivered,5.0,5.0
915,12,12,delivered,31.0,52.0
915,13,13,directly_delivered,28.0,18.0
915,14,14,directly_delivered,21.0,24.0
915,15,15,directly_delivered,35.0,40.0
915,16,16,directly_delivered,40.0,60.0
915,17,17,directly_delivered,6.0,38.0
915,18,18,delivered,57.0,68.0
915,19,19,directly_delivered,49.0,73.0
915,20,20,delivered,14.0,37.0
915,21,21,delivered,24.0,12.0
915,22,22,delivered,19.0,21.0
915,23,23,delivered,11.0,14.0
915,24,24,directly_delivered,55.0,5.0
915,25,25,directly_delivered,56.0,37.0
915,26,26,delivered,31.0,67.0
915,27,27,delivered,20.0,50.0
915,28,28,delivered,20.0,26.0
915,29,29,delivered,8.0,56.0
915,30,30,directly_delivered,2.0,48.0
915,31,31,delivered,30.0,5.0
915,32,32,directly_delivered,5.0,30.0
915,33,33,directly_delivered,49.0,58.0
915,34,34,delivered,24.0,58.0
915,35,35,directly_delivered,57.0,29.0
915,36,36,directly_delivered,26.0,52.0
915,37,37,directly_delivered,25.0,21.0
915,38,38,delivered,37.0,47.0
915,39,39,delivered,55.0,54.0
915,40,40,directly_delivered,49.0,42.0
915,41,41,directly_delivered,55.0,20.0
915,42,42,delivered,49.0,11.0
915,43,43,directly_delivered,41.0,49.0
915,44,44,directly_delivered,22.0,22.0
915,45,45,delivered,42.0,7.0
915,46,46,delivered,60.0,12.0
915,47,47,directly_delivered,46.0,13.0
916,0,0,delivered,25.0,24.0
916,1,1,directly_delivered,16.0,22.0
916,2,2,directly_delivered,20.0,40.0
916,3,3,directly_delivered,18.0,24.0
916,4,4,directly_delivered,37.0,31.0
916,5,5,directly_delivered,2.0,60.0
916,6,6,directly_delivered,57.0,48.0
916,7,7,directly_delivered,15.0,19.0
916,8,8,directly_delivered,30.0,60.0
916,9,9,delivered,41.0,37.0
916,10,10,directly_delivered,27.0,43.0
916,11,11,directly_delivered,5.0,5.0
916,12,12,delivered,31.0,52.0
916,13,13,directly_delivered,28.0,18.0
916,14,14,directly_delivered,21.0,24.0
916,15,15,directly_delivered,35.0,40.0
916,16,16,directly_delivered,40.0,60.0
916,17,17,directly_delivered,6.0,38.0
916,18,18,delivered,57.0,68.0
916,19,19,directly_delivered,49.0,73.0
916,20,20,delivered,14.0,37.0
916,21,21,delivered,24.0,12.0
916,22,22,delivered,19.0,21.0
916,23,23,delivered,11.0,14.0
916,24,24,directly_delivered,55.0,5.0
916,25,25,directly_delivered,56.0,37.0
916,26,26,delivered,31.0,67.0
916,27,27,delivered,20.0,50.0
916,28,28,delivered,20.0,26.0
916,29,29,delivered,8.0,56.0
916,30,30,directly_delivered,2.0,48.0
916,31,31,delivered,30.0,5.0
916,32,32,directly_delivered,5.0,30.0
916,33,33,directly_delivered,49.0,58.0
916,34,34,delivered,24.0,58.0
916,35,35,directly_delivered,57.0,29.0
916,36,36,directly_delivered,26.0,52.0
916,37,37,directly_delivered,25.0,21.0
916,38,38,delivered,37.0,47.0
916,39,39,delivered,55.0,54.0
916,40,40,directly_delivered,49.0,42.0
916,41,41,directly_delivered,55.0,20.0
916,42,42,delivered,49.0,11.0
916,43,43,directly_delivered,41.0,49.0
916,44,44,directly_delivered,22.0,22.0
916,45,45,delivered,42.0,7.0
916,46,46,delivered,60.0,12.0
916,47,47,directly_delivered,46.0,13.0
917,0,0,delivered,25.0,24.0
917,1,1,directly_delivered,16.0,22.0
917,2,2,directly_delivered,20.0,40.0
917,3,3,directly_delivered,18.0,24.0
917,4,4,directly_delivered,37.0,31.0
917,5,5,directly_delivered,2.0,60.0
917,6,6,directly_delivered,57.0,48.0
917,7,7,directly_delivered,15.0,19.0
917,8,8,directly_delivered,30.0,60.0
917,9,9,delivered,41.0,37.0
917,10,10,directly_delivered,27.0,43.0
917,11,11,directly_delivered,5.0,5.0
917,12,12,delivered,31.0,52.0
917,13,13,directly_delivered,28.0,18.0
917,14,14,directly_delivered,21.0,24.0
917,15,15,directly_delivered,35.0,40.0
917,16,16,directly_delivered,40.0,60.0
917,17,17,directly_delivered,6.0,38.0
917,18,18,delivered,57.0,68.0
917,19,19,directly_delivered,49.0,73.0
917,20,20,delivered,14.0,37.0
917,21,21,delivered,24.0,12.0
917,22,22,delivered,19.0,21.0
917,23,23,delivered,11.0,14.0
917,24,24,directly_delivered,55.0,5.0
917,25,25,directly_delivered,56.0,37.0
917,26,26,delivered,31.0,67.0
917,27,27,delivered,20.0,50.0
917,28,28,delivered,20.0,26.0
917,29,29,delivered,8.0,56.0
917,30,30,directly_delivered,2.0,48.0
917,31,31,delivered,30.0,5.0
917,32,32,directly_delivered,5.0,30.0
917,33,33,directly_delivered,49.0,58.0
917,34,34,delivered,24.0,58.0
917,35,35,directly_delivered,57.0,29.0
917,36,36,directly_delivered,26.0,52.0
917,37,37,directly_delivered,25.0,21.0
917,38,38,delivered,37.0,47.0
917,39,39,delivered,55.0,54.0
917,40,40,directly_delivered,49.0,42.0
917,41,41,directly_delivered,55.0,20.0
917,42,42,delivered,49.0,11.0
917,43,43,directly_delivered,41.0,49.0
917,44,44,directly_delivered,22.0,22.0
917,45,45,delivered,42.0,7.0
917,46,46,delivered,60.0,12.0
917,47,47,directly_delivered,46.0,13.0
918,0,0,delivered,25.0,24.0
918,1,1,directly_delivered,16.0,22.0
918,2,2,directly_delivered,20.0,40.0
918,3,3,directly_delivered,18.0,24.0
918,4,4,directly_delivered,37.0,31.0
918,5,5,directly_delivered,2.0,60.0
918,6,6,directly_delivered,57.0,48.0
918,7,7,directly_delivered,15.0,19.0
918,8,8,directly_delivered,30.0,60.0
918,9,9,delivered,41.0,37.0
918,10,10,directly_delivered,27.0,43.0
918,11,11,directly_delivered,5.0,5.0
918,12,12,delivered,31.0,52.0
918,13,13,directly_delivered,28.0,18.0
918,14,14,directly_delivered,21.0,24.0
918,15,15,directly_delivered,35.0,40.0
918,16,16,directly_delivered,40.0,60.0
918,17,17,directly_delivered,6.0,38.0
918,18,18,delivered,57.0,68.0
918,19,19,directly_delivered,49.0,73.0
918,20,20,delivered,14.0,37.0
918,21,21,delivered,24.0,12.0
918,22,22,delivered,19.0,21.0
918,23,23,delivered,11.0,14.0
918,24,24,directly_delivered,55.0,5.0
918,25,25,directly_delivered,56.0,37.0
918,26,26,delivered,31.0,67.0
918,27,27,delivered,20.0,50.0
918,28,28,delivered,20.0,26.0
918,29,29,delivered,8.0,56.0
918,30,30,directly_delivered,2.0,48.0
918,31,31,delivered,30.0,5.0
918,32,32,directly_delivered,5.0,30.0
918,33,33,directly_delivered,49.0,58.0
918,34,34,delivered,24.0,58.0
918,35,35,directly_delivered,57.0,29.0
918,36,36,directly_delivered,26.0,52.0
918,37,37,directly_delivered,25.0,21.0
918,38,38,delivered,37.0,47.0
918,39,39,delivered,55.0,54.0
918,40,40,directly_delivered,49.0,42.0
918,41,41,directly_delivered,55.0,20.0
918,42,42,delivered,49.0,11.0
918,43,43,directly_delivered,41.0,49.0
918,44,44,directly_delivered,22.0,22.0
918,45,45,delivered,42.0,7.0
918,46,46,delivered,60.0,12.0
918,47,47,directly_delivered,46.0,13.0
919,0,0,delivered,25.0,24.0
919,1,1,directly_delivered,16.0,22.0
919,2,2,directly_delivered,20.0,40.0
919,3,3,directly_delivered,18.0,24.0
919,4,4,directly_delivered,37.0,31.0
919,5,5,directly_delivered,2.0,60.0
919,6,6,directly_delivered,57.0,48.0
919,7,7,directly_delivered,15.0,19.0
919,8,8,directly_delivered,30.0,60.0
919,9,9,delivered,41.0,37.0
919,10,10,directly_delivered,27.0,43.0
919,11,11,directly_delivered,5.0,5.0
919,12,12,delivered,31.0,52.0
919,13,13,directly_delivered,28.0,18.0
919,14,14,directly_delivered,21.0,24.0
919,15,15,directly_delivered,35.0,40.0
919,16,16,directly_delivered,40.0,60.0
919,17,17,directly_delivered,6.0,38.0
919,18,18,delivered,57.0,68.0
919,19,19,directly_delivered,49.0,73.0
919,20,20,delivered,14.0,37.0
919,21,21,delivered,24.0,12.0
919,22,22,delivered,19.0,21.0
919,23,23,delivered,11.0,14.0
919,24,24,directly_delivered,55.0,5.0
919,25,25,directly_delivered,56.0,37.0
919,26,26,delivered,31.0,67.0
